location,breakOutCategory,breakOut,response,value,lowConfidenceLimit,highConfidenceLimit,sampleSize
Minnesota,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,61.4,58.5,64.2,853
New York (excluding NYC),Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,63.9,60.2,67.6,635
Vermont,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,61.9,58.9,64.8,645
Vermont,Maternal Age - 18 to 44 years only,Age 18 - 44,TRUE,38.1,35.2,41.1,410
West Virginia,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,75.2,72.4,77.8,1151
Hawaii,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,71,68,73.9,1070
Oregon,Maternal Age - 18 to 44 years only,Age 18 - 44,TRUE,33.2,30,36.5,548
Arkansas,Maternal Age - 18 to 44 years only,Age 18 - 44,TRUE,23,19.4,27,267
Oklahoma,Maternal Age - 18 to 44 years only,Age 18 - 44,TRUE,27.1,23.7,30.8,539
Maine,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,61.8,58.3,65.2,616
Michigan,Maternal Age - 18 to 44 years only,Age 18 - 44,TRUE,30.6,28,33.2,463
Utah,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,66.7,63.8,69.4,925
Oregon,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,66.8,63.5,70,1155
Hawaii,Maternal Age - 18 to 44 years only,Age 18 - 44,TRUE,29,26.1,32,440
Maryland,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,69.7,66,73.2,877
Missouri,Maternal Age - 18 to 44 years only,Age 18 - 44,TRUE,29.9,27,32.8,375
Colorado,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,64.5,61.4,67.6,1154
Rhode Island,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,64.5,61.4,67.5,767
New York City,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,68.7,65.6,71.6,921
PRAMS Total,Maternal Education,12 yrs,FALSE,78.5,77,80,7411
PRAMS Total,Maternal Education,12 yrs,TRUE,21.5,20,23,1983
Oregon,Maternal Education,12 yrs,TRUE,22.6,17.3,29,98
Vermont,Maternal Education,12 yrs,FALSE,71.3,65.9,76.1,228
Missouri,Maternal Education,12 yrs,FALSE,82.9,77.5,87.3,225
Georgia,Maternal Education,12 yrs,FALSE,77.6,69.7,83.9,446
Maryland,Maternal Education,12 yrs,FALSE,75.2,66,82.6,194
Georgia,Maternal Education,12 yrs,TRUE,22.4,16.1,30.3,77
Utah,Maternal Education,12 yrs,FALSE,72.9,66.7,78.4,185
Michigan,Maternal Education,12 yrs,FALSE,80.3,75.5,84.4,347
Wyoming,Maternal Education,12 yrs,TRUE,26,18.2,35.6,30
Rhode Island,Maternal Education,12 yrs,TRUE,26.2,20.8,32.4,80
Colorado,Maternal Education,12 yrs,TRUE,18.2,13.5,24.2,72
Arkansas,Maternal Education,12 yrs,FALSE,83.4,77.7,87.9,531
West Virginia,Maternal Education,12 yrs,TRUE,17.7,14,22,97
Utah,Maternal Education,12 yrs,TRUE,27.1,21.6,33.3,66
Delaware,Maternal Education,12 yrs,TRUE,20.8,16.1,26.4,52
New York City,Maternal Education,12 yrs,TRUE,26.1,20.4,32.8,83
Minnesota,Maternal Education,12 yrs,FALSE,77.9,70.9,83.6,191
West Virginia,Maternal Education,12 yrs,FALSE,82.3,78,86,481
Oklahoma,Maternal Education,12 yrs,TRUE,14.3,9.7,20.7,81
Maryland,Maternal Education,12 yrs,TRUE,24.8,17.4,34,64
Rhode Island,Maternal Education,12 yrs,FALSE,73.8,67.6,79.2,221
Washington,Maternal Education,12 yrs,FALSE,79.4,72.3,85,204
Pennsylvania,Maternal Education,12 yrs,TRUE,19.7,14.7,25.9,50
New Jersey,Maternal Education,12 yrs,TRUE,22.6,18,27.9,77
Wisconsin,Maternal Education,12 yrs,TRUE,21.8,15.8,29.4,84
Maine,Maternal Education,12 yrs,FALSE,73.7,67.8,78.9,247
New Mexico,Maternal Education,12 yrs,TRUE,22.1,18.1,26.7,78
Missouri,Maternal Education,12 yrs,TRUE,17.1,12.7,22.5,52
Oklahoma,Maternal Education,12 yrs,FALSE,85.7,79.3,90.3,428
Massachusetts,Maternal Education,12 yrs,FALSE,75.8,69.2,81.4,282
Wyoming,Maternal Education,12 yrs,FALSE,74,64.4,81.8,119
Colorado,Maternal Education,12 yrs,FALSE,81.8,75.8,86.5,301
Vermont,Maternal Education,12 yrs,TRUE,28.7,23.9,34.1,88
Washington,Maternal Education,12 yrs,TRUE,20.6,15,27.7,59
Minnesota,Maternal Education,12 yrs,TRUE,22.1,16.4,29.1,53
Nebraska,Maternal Education,12 yrs,FALSE,75.4,69.3,80.6,255
New York (excluding NYC),Maternal Education,12 yrs,FALSE,77.6,69.2,84.1,159
Oregon,Maternal Education,12 yrs,FALSE,77.4,71,82.7,315
Pennsylvania,Maternal Education,12 yrs,FALSE,80.3,74.1,85.3,188
New York (excluding NYC),Maternal Education,12 yrs,TRUE,22.4,15.9,30.8,42
Hawaii,Maternal Education,12 yrs,TRUE,21.5,17.7,26,139
New Jersey,Maternal Education,12 yrs,FALSE,77.4,72.1,82,275
Hawaii,Maternal Education,12 yrs,FALSE,78.5,74,82.3,514
New Mexico,Maternal Education,12 yrs,FALSE,77.9,73.3,81.9,279
Arkansas,Maternal Education,12 yrs,TRUE,16.6,12.1,22.3,113
Massachusetts,Maternal Education,12 yrs,TRUE,24.2,18.6,30.8,91
Maine,Maternal Education,12 yrs,TRUE,26.3,21.1,32.2,89
Wisconsin,Maternal Education,12 yrs,FALSE,78.2,70.6,84.2,386
Michigan,Maternal Education,12 yrs,TRUE,19.7,15.6,24.5,81
Delaware,Maternal Education,12 yrs,FALSE,79.2,73.6,83.9,201
New York City,Maternal Education,12 yrs,FALSE,73.9,67.2,79.6,209
Nebraska,Maternal Education,12 yrs,TRUE,24.6,19.4,30.7,87
PRAMS Total,Maternal Education,< 12 yrs,FALSE,80.2,78.4,81.9,4433
PRAMS Total,Maternal Education,< 12 yrs,TRUE,19.8,18.1,21.6,1184
Rhode Island,Maternal Education,< 12 yrs,FALSE,81.4,73.2,87.6,136
Delaware,Maternal Education,< 12 yrs,TRUE,19.5,14.5,25.7,40
Maine,Maternal Education,< 12 yrs,FALSE,83.7,70.8,91.6,59
West Virginia,Maternal Education,< 12 yrs,TRUE,16,11.3,22.2,52
Oklahoma,Maternal Education,< 12 yrs,FALSE,82.8,73.4,89.3,267
Colorado,Maternal Education,< 12 yrs,FALSE,82.2,75.4,87.4,228
New Jersey,Maternal Education,< 12 yrs,FALSE,71.2,63,78.3,111
Oregon,Maternal Education,< 12 yrs,TRUE,27.1,21.9,33,116
Vermont,Maternal Education,< 12 yrs,FALSE,88,78.5,93.6,73
Colorado,Maternal Education,< 12 yrs,TRUE,17.8,12.6,24.6,49
Washington,Maternal Education,< 12 yrs,FALSE,83.3,76.4,88.5,166
Nebraska,Maternal Education,< 12 yrs,FALSE,69,62.7,74.7,197
Hawaii,Maternal Education,< 12 yrs,FALSE,78.9,66.7,87.5,78
New York (excluding NYC),Maternal Education,< 12 yrs,FALSE,77.1,67.4,84.6,121
Missouri,Maternal Education,< 12 yrs,TRUE,12.3,7.4,19.9,17
New Jersey,Maternal Education,< 12 yrs,TRUE,28.8,21.7,37,46
Oklahoma,Maternal Education,< 12 yrs,TRUE,17.2,10.7,26.6,66
Delaware,Maternal Education,< 12 yrs,FALSE,80.5,74.3,85.5,167
Hawaii,Maternal Education,< 12 yrs,TRUE,21.1,12.5,33.3,22
Georgia,Maternal Education,< 12 yrs,FALSE,92.1,84.8,96,343
New York (excluding NYC),Maternal Education,< 12 yrs,TRUE,22.9,15.4,32.6,37
Massachusetts,Maternal Education,< 12 yrs,FALSE,80.1,71.9,86.3,151
Nebraska,Maternal Education,< 12 yrs,TRUE,31,25.3,37.3,107
New Mexico,Maternal Education,< 12 yrs,TRUE,22,17.6,27,63
Arkansas,Maternal Education,< 12 yrs,TRUE,17.3,10.8,26.6,54
Wyoming,Maternal Education,< 12 yrs,TRUE,15.1,7.6,28,12
Utah,Maternal Education,< 12 yrs,TRUE,23.7,18.9,29.2,69
Massachusetts,Maternal Education,< 12 yrs,TRUE,19.9,13.7,28.1,46
Michigan,Maternal Education,< 12 yrs,TRUE,22.4,16.2,30,44
Oregon,Maternal Education,< 12 yrs,FALSE,72.9,67,78.1,267
Missouri,Maternal Education,< 12 yrs,FALSE,87.7,80.1,92.6,153
Wyoming,Maternal Education,< 12 yrs,FALSE,84.9,72,92.4,81
Utah,Maternal Education,< 12 yrs,FALSE,76.3,70.8,81.1,210
Georgia,Maternal Education,< 12 yrs,TRUE,7.9,4,15.2,41
Maryland,Maternal Education,< 12 yrs,FALSE,76.9,65.3,85.5,110
West Virginia,Maternal Education,< 12 yrs,FALSE,84,77.8,88.7,263
Pennsylvania,Maternal Education,< 12 yrs,TRUE,23,15.4,32.8,23
Pennsylvania,Maternal Education,< 12 yrs,FALSE,77,67.2,84.6,100
New York City,Maternal Education,< 12 yrs,FALSE,79.2,72.6,84.6,207
Minnesota,Maternal Education,< 12 yrs,TRUE,19.9,12.6,30,20
Minnesota,Maternal Education,< 12 yrs,FALSE,80.1,70,87.4,107
Vermont,Maternal Education,< 12 yrs,TRUE,12,6.4,21.5,11
New York City,Maternal Education,< 12 yrs,TRUE,20.8,15.4,27.4,60
Maryland,Maternal Education,< 12 yrs,TRUE,23.1,14.5,34.7,33
Wisconsin,Maternal Education,< 12 yrs,TRUE,23.2,16.2,32.1,66
Michigan,Maternal Education,< 12 yrs,FALSE,77.6,70,83.8,171
Arkansas,Maternal Education,< 12 yrs,FALSE,82.7,73.4,89.2,194
Wisconsin,Maternal Education,< 12 yrs,FALSE,76.8,67.9,83.8,244
Rhode Island,Maternal Education,< 12 yrs,TRUE,18.6,12.4,26.8,33
Maine,Maternal Education,< 12 yrs,TRUE,16.3,8.4,29.2,16
Washington,Maternal Education,< 12 yrs,TRUE,16.7,11.5,23.6,41
New Mexico,Maternal Education,< 12 yrs,FALSE,78,73,82.4,229
PRAMS Total,Maternal Education,>12 yrs,FALSE,60,59,61.1,12552
PRAMS Total,Maternal Education,>12 yrs,TRUE,40,38.9,41,8190
New York City,Maternal Education,>12 yrs,TRUE,37.3,33.4,41.4,320
Oregon,Maternal Education,>12 yrs,FALSE,61.5,56.9,65.9,600
Wisconsin,Maternal Education,>12 yrs,FALSE,54.3,49.5,58.9,503
Hawaii,Maternal Education,>12 yrs,TRUE,35.8,31.6,40.2,284
Minnesota,Maternal Education,>12 yrs,TRUE,45.7,42.4,49,433
Missouri,Maternal Education,>12 yrs,FALSE,62,58.2,65.7,484
Rhode Island,Maternal Education,>12 yrs,FALSE,55.4,51.3,59.4,375
Georgia,Maternal Education,>12 yrs,FALSE,66.2,60,71.9,426
Nebraska,Maternal Education,>12 yrs,FALSE,58.2,54.7,61.7,666
Delaware,Maternal Education,>12 yrs,FALSE,64.6,60.6,68.3,371
New York (excluding NYC),Maternal Education,>12 yrs,FALSE,56.2,51.5,60.8,367
Pennsylvania,Maternal Education,>12 yrs,FALSE,61.3,57.3,65.2,408
Maine,Maternal Education,>12 yrs,TRUE,46.8,42.4,51.3,288
Colorado,Maternal Education,>12 yrs,FALSE,55.2,51.1,59.2,646
Oklahoma,Maternal Education,>12 yrs,FALSE,63.2,58.1,68,701
Maine,Maternal Education,>12 yrs,FALSE,53.2,48.7,57.6,323
Arkansas,Maternal Education,>12 yrs,FALSE,68.2,61.4,74.4,317
Hawaii,Maternal Education,>12 yrs,FALSE,64.2,59.8,68.4,499
Michigan,Maternal Education,>12 yrs,TRUE,36.2,32.9,39.6,343
Delaware,Maternal Education,>12 yrs,TRUE,35.4,31.7,39.4,220
Nebraska,Maternal Education,>12 yrs,TRUE,41.8,38.3,45.3,393
Washington,Maternal Education,>12 yrs,TRUE,43,38.7,47.4,277
Utah,Maternal Education,>12 yrs,FALSE,63.2,59.5,66.8,508
Georgia,Maternal Education,>12 yrs,TRUE,33.8,28.1,40,187
Missouri,Maternal Education,>12 yrs,TRUE,38,34.3,41.8,307
New York City,Maternal Education,>12 yrs,FALSE,62.7,58.6,66.6,519
Wisconsin,Maternal Education,>12 yrs,TRUE,45.7,41.1,50.5,269
New Mexico,Maternal Education,>12 yrs,FALSE,65.4,62,68.6,467
Massachusetts,Maternal Education,>12 yrs,FALSE,52.3,48.1,56.4,562
Oregon,Maternal Education,>12 yrs,TRUE,38.5,34.1,43.1,343
Oklahoma,Maternal Education,>12 yrs,TRUE,36.8,32,41.9,395
West Virginia,Maternal Education,>12 yrs,TRUE,32,28,36.4,235
Pennsylvania,Maternal Education,>12 yrs,TRUE,38.7,34.8,42.7,291
Arkansas,Maternal Education,>12 yrs,TRUE,31.8,25.6,38.6,108
Wyoming,Maternal Education,>12 yrs,TRUE,42.9,37.7,48.3,177
Michigan,Maternal Education,>12 yrs,FALSE,63.8,60.4,67.1,655
Maryland,Maternal Education,>12 yrs,FALSE,66.9,62.5,71,584
New Jersey,Maternal Education,>12 yrs,FALSE,56.1,52.5,59.6,510
New Jersey,Maternal Education,>12 yrs,TRUE,43.9,40.4,47.5,373
New Mexico,Maternal Education,>12 yrs,TRUE,34.6,31.4,38,264
Washington,Maternal Education,>12 yrs,FALSE,57,52.6,61.3,420
Wyoming,Maternal Education,>12 yrs,FALSE,57.1,51.7,62.3,254
Vermont,Maternal Education,>12 yrs,FALSE,54.6,50.8,58.3,359
Massachusetts,Maternal Education,>12 yrs,TRUE,47.7,43.6,51.9,435
Utah,Maternal Education,>12 yrs,TRUE,36.8,33.2,40.5,328
West Virginia,Maternal Education,>12 yrs,FALSE,68,63.6,72,458
Minnesota,Maternal Education,>12 yrs,FALSE,54.3,51,57.6,570
Rhode Island,Maternal Education,>12 yrs,TRUE,44.6,40.6,48.7,322
Colorado,Maternal Education,>12 yrs,TRUE,44.8,40.8,48.9,515
Maryland,Maternal Education,>12 yrs,TRUE,33.1,29,37.5,457
Vermont,Maternal Education,>12 yrs,TRUE,45.4,41.7,49.2,313
New York (excluding NYC),Maternal Education,>12 yrs,TRUE,43.8,39.2,48.5,313
PRAMS Total,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,79,76.9,81,4420
PRAMS Total,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,21,19,23.1,1219
Oregon,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,28.5,22.9,34.9,50
Maryland,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,21.6,16.3,28,140
New York City,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,82.7,76.5,87.6,259
Missouri,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,86,79.2,90.8,158
New York (excluding NYC),Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,30,18.5,44.7,28
Michigan,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,20.5,17.3,24.2,124
Pennsylvania,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,80.8,71.8,87.4,99
Missouri,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,14,9.2,20.8,27
Oklahoma,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,82.2,69,90.6,146
Massachusetts,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,31.4,24.7,39,95
Georgia,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,18.3,12.7,25.5,89
Maryland,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,78.4,72,83.7,328
Washington,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,25.8,19.8,32.9,42
West Virginia,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,21,9,41.8,8
Arkansas,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,83,74.5,89,382
Minnesota,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,72.8,61.9,81.6,110
West Virginia,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,79,58.2,91,35
New Jersey,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,70.4,63.8,76.2,181
Rhode Island,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,29.2,19,42,25
Washington,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,74.2,67.1,80.2,121
New York (excluding NYC),Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,70,55.3,81.5,71
Rhode Island,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,70.8,58,81,59
Massachusetts,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,68.6,61,75.3,221
New Jersey,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,29.6,23.8,36.2,71
Delaware,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,15.5,11.4,20.7,43
Wisconsin,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,80.7,77,84,581
Oregon,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,71.5,65.1,77.1,123
Colorado,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,34.6,17.7,56.7,11
Nebraska,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,74.6,69.4,79.1,202
Minnesota,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,27.2,18.4,38.1,32
Pennsylvania,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,19.2,12.6,28.2,22
Colorado,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,65.4,43.3,82.3,30
Oklahoma,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,17.8,9.4,31,41
Nebraska,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,25.4,20.9,30.6,65
Delaware,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,84.5,79.3,88.6,222
Michigan,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,79.5,75.8,82.7,496
Georgia,Maternal Race/Ethnicity,"Black, non-Hispanic",FALSE,81.7,74.5,87.3,536
Wisconsin,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,19.3,16,23,137
New York City,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,17.3,12.4,23.5,67
Arkansas,Maternal Race/Ethnicity,"Black, non-Hispanic",TRUE,17,11,25.5,84
PRAMS Total,Maternal Race/Ethnicity,TRUE,FALSE,77.2,75.5,78.8,4267
PRAMS Total,Maternal Race/Ethnicity,TRUE,TRUE,22.8,21.2,24.5,1421
New York (excluding NYC),Maternal Race/Ethnicity,TRUE,FALSE,80.7,71,87.7,109
Michigan,Maternal Race/Ethnicity,TRUE,FALSE,72.8,60,82.7,49
Nebraska,Maternal Race/Ethnicity,TRUE,TRUE,31.1,26.4,36.2,101
Nebraska,Maternal Race/Ethnicity,TRUE,FALSE,68.9,63.8,73.6,211
Wisconsin,Maternal Race/Ethnicity,TRUE,FALSE,75.9,69.8,81.1,163
Arkansas,Maternal Race/Ethnicity,TRUE,FALSE,77.2,62.2,87.5,77
Minnesota,Maternal Race/Ethnicity,TRUE,FALSE,74.6,62.3,83.9,59
Maryland,Maternal Race/Ethnicity,TRUE,TRUE,24,16.1,34.2,55
Arkansas,Maternal Race/Ethnicity,TRUE,TRUE,22.8,12.5,37.8,24
New York City,Maternal Race/Ethnicity,TRUE,FALSE,77.4,72.3,81.8,325
Washington,Maternal Race/Ethnicity,TRUE,FALSE,79.9,73.4,85.2,141
Michigan,Maternal Race/Ethnicity,TRUE,TRUE,27.2,17.3,40,17
Missouri,Maternal Race/Ethnicity,TRUE,FALSE,80.3,62,91.1,31
Massachusetts,Maternal Race/Ethnicity,TRUE,TRUE,25.7,21,31,104
Pennsylvania,Maternal Race/Ethnicity,TRUE,FALSE,74,62.9,82.7,74
Pennsylvania,Maternal Race/Ethnicity,TRUE,TRUE,26,17.3,37.1,22
Georgia,Maternal Race/Ethnicity,TRUE,FALSE,90.4,81.1,95.4,155
Rhode Island,Maternal Race/Ethnicity,TRUE,FALSE,76.4,70,81.8,182
Washington,Maternal Race/Ethnicity,TRUE,TRUE,20.1,14.8,26.6,36
New Mexico,Maternal Race/Ethnicity,TRUE,TRUE,24.8,21.8,28.1,175
Maryland,Maternal Race/Ethnicity,TRUE,FALSE,76,65.8,83.9,136
Oregon,Maternal Race/Ethnicity,TRUE,FALSE,70.1,65.7,74.2,330
Massachusetts,Maternal Race/Ethnicity,TRUE,FALSE,74.3,69,79,302
Wyoming,Maternal Race/Ethnicity,TRUE,TRUE,29.9,19.3,43.3,19
Colorado,Maternal Race/Ethnicity,TRUE,FALSE,79.2,73.9,83.8,361
Minnesota,Maternal Race/Ethnicity,TRUE,TRUE,25.4,16.1,37.7,19
Delaware,Maternal Race/Ethnicity,TRUE,TRUE,23.5,16.3,32.7,26
Utah,Maternal Race/Ethnicity,TRUE,TRUE,23.1,17.9,29.1,76
Oklahoma,Maternal Race/Ethnicity,TRUE,TRUE,28.2,19.1,39.5,61
New Mexico,Maternal Race/Ethnicity,TRUE,FALSE,75.2,71.9,78.2,522
New Jersey,Maternal Race/Ethnicity,TRUE,FALSE,74.7,69.7,79.2,262
New York City,Maternal Race/Ethnicity,TRUE,TRUE,22.6,18.2,27.7,110
Utah,Maternal Race/Ethnicity,TRUE,FALSE,76.9,70.9,82.1,221
Delaware,Maternal Race/Ethnicity,TRUE,FALSE,76.5,67.3,83.7,82
New Jersey,Maternal Race/Ethnicity,TRUE,TRUE,25.3,20.8,30.3,89
Hawaii,Maternal Race/Ethnicity,TRUE,TRUE,23.6,17.7,30.8,64
Oklahoma,Maternal Race/Ethnicity,TRUE,FALSE,71.8,60.5,80.9,187
Missouri,Maternal Race/Ethnicity,TRUE,TRUE,19.7,8.9,38,8
New York (excluding NYC),Maternal Race/Ethnicity,TRUE,TRUE,19.3,12.3,29,31
Georgia,Maternal Race/Ethnicity,TRUE,TRUE,9.6,4.6,18.9,18
Oregon,Maternal Race/Ethnicity,TRUE,TRUE,29.9,25.8,34.3,138
Wisconsin,Maternal Race/Ethnicity,TRUE,TRUE,24.1,18.9,30.2,53
Hawaii,Maternal Race/Ethnicity,TRUE,FALSE,76.4,69.2,82.3,209
Colorado,Maternal Race/Ethnicity,TRUE,TRUE,20.8,16.2,26.1,96
Rhode Island,Maternal Race/Ethnicity,TRUE,TRUE,23.6,18.2,30,68
Wyoming,Maternal Race/Ethnicity,TRUE,FALSE,70.1,56.7,80.7,55
PRAMS Total,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,66.4,64.1,68.5,3796
PRAMS Total,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,33.6,31.5,35.9,1742
Missouri,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,18.7,10.4,31.3,11
New Jersey,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,59.1,53.3,64.7,181
Nebraska,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,66.7,60,72.7,297
Colorado,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,32,21.1,45.4,35
Rhode Island,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,70.1,59.9,78.6,91
Oklahoma,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,23.9,16.5,33.3,76
Wyoming,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,26.2,15.7,40.3,24
Wyoming,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,73.8,59.7,84.3,84
Washington,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,38.2,32.7,44.2,150
Georgia,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,26.6,13.7,45.3,18
Missouri,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,81.3,68.7,89.6,53
Vermont,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,40.5,26.6,56,16
Utah,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,22.2,13.1,35.1,16
Georgia,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,73.4,54.7,86.3,50
Oregon,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,63.7,58.2,68.8,454
Delaware,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,59.8,47.5,71.1,38
Pennsylvania,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,68.6,55,79.6,45
Massachusetts,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,59.2,50.7,67.2,192
New Jersey,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,40.9,35.3,46.7,132
Vermont,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,59.5,44,73.4,25
New York City,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,58.6,51,65.9,146
Nebraska,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,33.3,27.3,40,138
Rhode Island,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,29.9,21.4,40.1,42
Hawaii,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,71.1,67.2,74.7,673
Minnesota,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,27.8,21.2,35.6,78
Wisconsin,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,24.8,18.9,31.8,51
New Mexico,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,71.1,64.6,76.8,145
New York (excluding NYC),Maternal Race/Ethnicity,Other non-Hispanic,TRUE,41.4,29.4,54.5,35
Maryland,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,73.6,61.5,82.9,84
Delaware,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,40.2,28.9,52.5,25
Utah,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,77.8,64.9,86.9,47
Minnesota,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,72.2,64.4,78.8,235
Oregon,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,36.3,31.2,41.8,226
Hawaii,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,28.9,25.3,32.8,267
Maine,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,32.9,17.6,53.1,9
New York City,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,41.4,34.1,49,99
Colorado,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,68,54.6,78.9,64
Michigan,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,66.6,54.9,76.6,58
New Mexico,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,28.9,23.2,35.4,59
New York (excluding NYC),Maternal Race/Ethnicity,Other non-Hispanic,FALSE,58.6,45.5,70.6,60
Washington,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,61.8,55.8,67.3,296
Massachusetts,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,40.8,32.8,49.3,118
Oklahoma,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,76.1,66.7,83.5,255
Michigan,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,33.4,23.4,45.1,29
Wisconsin,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,75.2,68.2,81.1,170
Maryland,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,26.4,17.1,38.5,57
Pennsylvania,Maternal Race/Ethnicity,Other non-Hispanic,TRUE,31.4,20.4,45,23
Maine,Maternal Race/Ethnicity,Other non-Hispanic,FALSE,67.1,46.9,82.4,23
PRAMS Total,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,62.9,61.9,64,12106
PRAMS Total,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,37.1,36,38.1,7053
Wyoming,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,37.6,33,42.4,180
Missouri,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,33.2,29.9,36.6,330
Nebraska,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,60.3,56.7,63.9,407
